,W
33742,0.0225365
33743,0.0225373
33744,0.0225365
33745,0.022538299999999997
33746,0.0225396
33747,0.0225429
33748,0.0225434
33749,0.0225445
33750,0.022544799999999997
33751,0.0225447
33752,0.022543
33753,0.0225416
33754,0.0225408
33755,0.0225402
33756,0.0225398
33757,0.0225407
33758,0.022541099999999998
33759,0.022543599999999997
33760,0.022545
33761,0.022547499999999998
33762,0.0225489
33763,0.0225476
33764,0.022547
33765,0.0225468
33766,0.0225445
33767,0.0225433
33768,0.0225429
33769,0.0225421
33770,0.0225412
33771,0.0225415
33772,0.022541400000000003
33773,0.022541099999999998
33774,0.0225425
33775,0.022543200000000003
33776,0.0225434
33777,0.0225445
33778,0.0225455
33779,0.0225449
33780,0.0225435
33781,0.022543900000000002
33782,0.0225426
33783,0.022542
33784,0.0225412
33785,0.0225403
33786,0.022540099999999997
33787,0.022540400000000002
33788,0.0225417
33789,0.0225434
33790,0.022543999999999998
33791,0.0225454
33792,0.022546200000000002
33793,0.022544799999999997
33794,0.0225447
33795,0.0225421
33796,0.022541
33797,0.0225412
33798,0.0225393
33799,0.022540099999999997
33800,0.022541099999999998
33801,0.0225415
33802,0.022543200000000003
33803,0.0225453
33804,0.022546200000000002
33805,0.022548099999999998
33806,0.0225504
33807,0.0225486
33808,0.022547099999999997
33809,0.0225461
33810,0.0225455
33811,0.022543200000000003
33812,0.0225433
33813,0.022543200000000003
33814,0.022543200000000003
33815,0.0225435
33816,0.0225451
33817,0.0225473
33818,0.0225483
33819,0.0225488
33820,0.0225482
33821,0.022546200000000002
33822,0.0225454
33823,0.0225438
33824,0.022540400000000002
33825,0.022538
33826,0.022536599999999997
33827,0.0225384
33828,0.0225398
33829,0.022541400000000003
33830,0.022542799999999998
33831,0.022543599999999997
33832,0.0225445
33833,0.022546200000000002
33834,0.022546
33835,0.022544099999999997
33836,0.0225435
33837,0.0225452
33838,0.022543200000000003
33839,0.0225425
33840,0.0225416
33841,0.0225416
33842,0.022541
33843,0.0225408
33844,0.0225407
33845,0.022542
33846,0.022543999999999998
33847,0.0225455
33848,0.0225458
33849,0.022544799999999997
33850,0.0225442
33851,0.0225433
33852,0.0225408
33853,0.0225386
33854,0.0225373
33855,0.022537400000000003
33856,0.022536900000000002
33857,0.0225375
33858,0.0225391
33859,0.0225416
33860,0.022543999999999998
33861,0.0225473
33862,0.022549
33863,0.022549200000000002
33864,0.022547499999999998
33865,0.0225451
33866,0.0225419
33867,0.022541
33868,0.022540099999999997
33869,0.0225386
33870,0.022539700000000003
33871,0.0225394
33872,0.022539700000000003
33873,0.022541400000000003
33874,0.0225438
33875,0.0225443
33876,0.0225456
33877,0.0225453
33878,0.022544400000000003
33879,0.0225431
33880,0.0225425
33881,0.0225417
33882,0.022541299999999997
33883,0.0225408
33884,0.0225405
33885,0.022541299999999997
33886,0.022542700000000002
33887,0.022543900000000002
33888,0.0225456
33889,0.022547499999999998
33890,0.0225496
33891,0.02255
33892,0.02255
33893,0.0225472
33894,0.0225456
33895,0.0225429
33896,0.022540400000000002
33897,0.0225398
33898,0.0225393
33899,0.022541099999999998
33900,0.0225415
33901,0.0225434
33902,0.0225454
33903,0.022547799999999996
33904,0.022549200000000002
33905,0.022550599999999997
33906,0.02255
33907,0.0225496
33908,0.022548
33909,0.022546200000000002
33910,0.022545
33911,0.022544099999999997
33912,0.0225437
33913,0.0225435
33914,0.0225429
33915,0.0225431
33916,0.0225435
33917,0.022544099999999997
33918,0.0225449
33919,0.0225451
33920,0.022546
33921,0.0225459
33922,0.0225449
33923,0.0225424
33924,0.02254
33925,0.0225378
33926,0.022537599999999998
33927,0.0225373
33928,0.0225382
33929,0.0225393
33930,0.0225425
33931,0.0225451
33932,0.022547
33933,0.022547499999999998
33934,0.0225465
33935,0.0225447
33936,0.0225445
33937,0.0225435
33938,0.0225419
33939,0.022541099999999998
33940,0.0225392
33941,0.0225385
33942,0.022540099999999997
33943,0.0225405
33944,0.0225419
33945,0.0225417
33946,0.0225445
33947,0.0225446
33948,0.0225435
33949,0.0225423
33950,0.022541099999999998
33951,0.0225403
33952,0.022539
33953,0.0225389
33954,0.0225393
33955,0.0225391
33956,0.022539700000000003
33957,0.022540599999999997
33958,0.0225416
33959,0.0225431
33960,0.022544099999999997
33961,0.022546
33962,0.022546700000000003
33963,0.022547799999999996
33964,0.022546599999999997
33965,0.022544799999999997
33966,0.02254
33967,0.022538
33968,0.022536700000000003
33969,0.0225358
33970,0.0225357
33971,0.022536599999999997
33972,0.0225373
33973,0.022540400000000002
33974,0.0225417
33975,0.022545
33976,0.0225465
33977,0.0225464
33978,0.0225451
33979,0.0225437
33980,0.0225412
33981,0.0225412
33982,0.0225392
33983,0.0225396
33984,0.0225395
33985,0.0225403
33986,0.0225419
33987,0.0225442
33988,0.0225458
33989,0.0225464
33990,0.0225476
33991,0.0225473
33992,0.0225477
33993,0.022545
33994,0.0225426
33995,0.0225418
33996,0.0225394
33997,0.0225377
33998,0.022537400000000003
33999,0.0225375
34000,0.0225395
34001,0.0225412
34002,0.0225437
34003,0.0225461
34004,0.022548500000000003
34005,0.0225484
34006,0.0225486
34007,0.022547400000000002
34008,0.022547
34009,0.0225435
34010,0.0225408
34011,0.0225405
34012,0.0225407
34013,0.022539700000000003
34014,0.022540599999999997
34015,0.022543900000000002
34016,0.0225455
34017,0.022548099999999998
34018,0.0225499
34019,0.0225499
34020,0.0225508
34021,0.0225502
34022,0.022548500000000003
34023,0.0225445
34024,0.022541400000000003
34025,0.0225391
34026,0.0225389
34027,0.022538
34028,0.0225391
34029,0.0225403
34030,0.0225438
34031,0.022547900000000003
34032,0.0225499
34033,0.022551599999999998
34034,0.0225511
34035,0.0225499
34036,0.022548500000000003
34037,0.022546599999999997
34038,0.0225431
34039,0.022542700000000002
34040,0.022542
34041,0.0225415
34042,0.0225415
34043,0.0225417
34044,0.0225431
34045,0.022544099999999997
34046,0.0225458
34047,0.0225468
34048,0.022546200000000002
34049,0.0225457
34050,0.0225449
34051,0.022543
34052,0.0225412
34053,0.02254
34054,0.022539
34055,0.0225384
34056,0.0225395
34057,0.0225423
34058,0.022542700000000002
34059,0.0225437
34060,0.0225442
34061,0.0225454
34062,0.022547499999999998
34063,0.022547900000000003
34064,0.022546200000000002
34065,0.022544400000000003
34066,0.0225434
34067,0.022540599999999997
34068,0.0225387
34069,0.0225387
34070,0.022540099999999997
34071,0.022539700000000003
34072,0.022540900000000003
34073,0.0225431
34074,0.0225438
34075,0.0225438
34076,0.022545
34077,0.0225465
34078,0.0225463
34079,0.0225451
34080,0.022543200000000003
34081,0.0225421
34082,0.0225412
34083,0.0225399
34084,0.022540099999999997
34085,0.022541
34086,0.0225431
34087,0.022545
34088,0.0225465
34089,0.0225477
34090,0.0225484
34091,0.0225491
34092,0.022547799999999996
34093,0.0225464
34094,0.022544099999999997
34095,0.0225417
34096,0.022541299999999997
34097,0.0225388
34098,0.0225381
34099,0.0225386
34100,0.0225392
34101,0.0225425
34102,0.022543999999999998
34103,0.0225454
34104,0.0225484
34105,0.022549200000000002
34106,0.0225498
34107,0.0225472
34108,0.0225457
34109,0.0225433
34110,0.0225429
34111,0.0225415
34112,0.0225423
34113,0.0225417
34114,0.022544400000000003
34115,0.0225472
34116,0.022547499999999998
34117,0.022548500000000003
34118,0.0225486
34119,0.022549
34120,0.022547099999999997
34121,0.0225445
34122,0.0225424
34123,0.0225412
34124,0.022539700000000003
34125,0.0225372
34126,0.022537
34127,0.022537099999999997
34128,0.0225387
34129,0.0225425
34130,0.0225453
34131,0.022547099999999997
34132,0.022549299999999998
34133,0.0225505
34134,0.0225511
34135,0.022550099999999997
34136,0.0225469
34137,0.0225445
34138,0.022540900000000003
34139,0.022539700000000003
34140,0.0225377
34141,0.0225365
34142,0.0225386
34143,0.0225405
34144,0.022541299999999997
34145,0.022543900000000002
34146,0.0225463
34147,0.0225472
34148,0.022547
34149,0.0225459
34150,0.022543999999999998
34151,0.022541299999999997
34152,0.0225387
34153,0.0225373
34154,0.022536900000000002
34155,0.0225375
34156,0.0225378
34157,0.0225402
34158,0.0225418
34159,0.0225458
34160,0.0225482
34161,0.0225498
34162,0.0225507
34163,0.022550099999999997
34164,0.022548099999999998
34165,0.0225449
34166,0.022541400000000003
34167,0.0225381
34168,0.0225355
34169,0.0225357
34170,0.0225359
34171,0.022537099999999997
34172,0.0225382
34173,0.0225405
34174,0.022543999999999998
34175,0.0225461
34176,0.0225465
34177,0.022547499999999998
34178,0.022546599999999997
34179,0.0225458
34180,0.0225425
34181,0.0225408
34182,0.0225386
34183,0.0225382
34184,0.0225391
34185,0.022539700000000003
34186,0.022543
34187,0.022544799999999997
34188,0.0225482
34189,0.02255
34190,0.022550599999999997
34191,0.0225508
34192,0.022549400000000004
34193,0.022546
34194,0.022543999999999998
34195,0.0225421
34196,0.022541
34197,0.0225391
34198,0.0225385
34199,0.0225387
34200,0.022539700000000003
34201,0.0225423
34202,0.0225455
34203,0.022547099999999997
34204,0.0225511
34205,0.0225519
34206,0.0225524
34207,0.0225508
34208,0.022548699999999998
34209,0.0225463
34210,0.0225435
34211,0.0225408
34212,0.022539700000000003
34213,0.0225395
34214,0.0225415
34215,0.0225435
34216,0.022546
34217,0.022547
34218,0.022549200000000002
34219,0.0225483
34220,0.022548500000000003
34221,0.022546200000000002
34222,0.022544799999999997
34223,0.022543
34224,0.022541400000000003
34225,0.022540099999999997
34226,0.022539
34227,0.0225398
34228,0.0225431
34229,0.022544799999999997
34230,0.0225464
34231,0.0225477
34232,0.0225488
34233,0.0225477
34234,0.022547499999999998
34235,0.0225455
34236,0.022543900000000002
34237,0.022542
34238,0.0225418
34239,0.0225412
34240,0.0225422
34241,0.0225407
34242,0.0225408
34243,0.0225412
34244,0.0225421
34245,0.0225431
34246,0.022544799999999997
34247,0.0225463
34248,0.0225457
34249,0.0225461
34250,0.0225454
34251,0.0225425
34252,0.0225402
34253,0.0225398
34254,0.0225388
34255,0.0225387
34256,0.0225382
34257,0.0225387
34258,0.02254
34259,0.022540099999999997
34260,0.0225433
34261,0.0225469
34262,0.0225486
34263,0.022549299999999998
34264,0.022547
34265,0.0225451
34266,0.0225425
34267,0.0225388
34268,0.022537099999999997
34269,0.0225354
34270,0.022536
34271,0.022537099999999997
34272,0.0225388
34273,0.0225412
34274,0.0225435
34275,0.0225461
34276,0.022548
34277,0.022548099999999998
34278,0.0225469
34279,0.0225461
34280,0.0225426
34281,0.02254
34282,0.0225394
34283,0.0225396
34284,0.0225396
34285,0.0225412
34286,0.0225443
34287,0.0225464
34288,0.022547900000000003
34289,0.022549
34290,0.0225507
34291,0.0225503
34292,0.022547499999999998
34293,0.0225453
34294,0.0225426
34295,0.0225407
34296,0.0225396
34297,0.0225399
34298,0.0225386
34299,0.0225394
34300,0.022540400000000002
34301,0.022543999999999998
34302,0.0225463
34303,0.022548500000000003
34304,0.0225486
34305,0.0225489
34306,0.0225476
34307,0.022546599999999997
34308,0.0225434
34309,0.022540599999999997
34310,0.0225398
34311,0.0225396
34312,0.022539700000000003
34313,0.022541400000000003
34314,0.0225442
34315,0.0225458
34316,0.0225486
34317,0.0225499
34318,0.022549200000000002
34319,0.022549400000000004
34320,0.0225488
34321,0.0225472
34322,0.022544400000000003
34323,0.0225419
34324,0.0225403
34325,0.02254
34326,0.0225402
34327,0.022541299999999997
34328,0.022542799999999998
34329,0.022546599999999997
34330,0.022548699999999998
34331,0.0225504
34332,0.0225504
34333,0.0225513
34334,0.0225502
34335,0.022548500000000003
34336,0.0225453
34337,0.022542799999999998
34338,0.0225416
34339,0.0225386
34340,0.022536900000000002
34341,0.0225382
34342,0.0225394
34343,0.022541299999999997
34344,0.0225422
34345,0.022543599999999997
34346,0.0225452
34347,0.0225469
34348,0.0225449
34349,0.022542799999999998
34350,0.0225418
34351,0.0225419
34352,0.0225398
34353,0.0225388
34354,0.0225368
34355,0.022536700000000003
34356,0.0225372
34357,0.0225388
34358,0.0225412
34359,0.0225426
34360,0.0225454
34361,0.0225469
34362,0.0225464
34363,0.0225472
34364,0.0225458
34365,0.0225422
34366,0.0225402
34367,0.022537599999999998
34368,0.0225363
34369,0.022536900000000002
34370,0.022537
34371,0.0225382
34372,0.0225403
34373,0.022543599999999997
34374,0.0225465
34375,0.0225489
34376,0.022549700000000002
34377,0.0225502
34378,0.022549400000000004
34379,0.022547
34380,0.0225451
34381,0.0225416
34382,0.0225399
34383,0.0225396
34384,0.0225405
34385,0.0225429
34386,0.0225454
34387,0.022547
34388,0.022549200000000002
34389,0.0225508
34390,0.0225522
34391,0.022550999999999998
34392,0.022549200000000002
34393,0.022547099999999997
34394,0.0225452
34395,0.022543
34396,0.022540900000000003
34397,0.0225393
34398,0.0225392
34399,0.022540599999999997
34400,0.0225419
34401,0.0225447
34402,0.022548099999999998
34403,0.022551400000000003
34404,0.0225526
34405,0.022552700000000002
34406,0.022550900000000002
34407,0.022547799999999996
34408,0.0225458
34409,0.0225426
34410,0.0225399
34411,0.0225391
34412,0.0225399
34413,0.022540099999999997
34414,0.0225424
34415,0.022544799999999997
34416,0.0225454
34417,0.0225472
34418,0.0225491
34419,0.0225488
34420,0.022547900000000003
34421,0.022546200000000002
34422,0.022542700000000002
34423,0.022540599999999997
34424,0.0225402
34425,0.022537599999999998
34426,0.022536900000000002
34427,0.0225373
34428,0.022541
34429,0.0225434
34430,0.022546599999999997
34431,0.022549
34432,0.0225525
34433,0.022553099999999996
34434,0.0225517
34435,0.022550900000000002
34436,0.022548099999999998
34437,0.0225449
34438,0.0225425
34439,0.022541400000000003
34440,0.022541099999999998
34441,0.0225405
34442,0.0225415
34443,0.022544099999999997
34444,0.0225459
34445,0.0225491
34446,0.0225507
34447,0.0225518
34448,0.0225507
34449,0.022548099999999998
34450,0.022547099999999997
34451,0.022543999999999998
34452,0.0225398
34453,0.0225384
34454,0.0225389
34455,0.022538299999999997
34456,0.0225393
34457,0.0225415
34458,0.022543999999999998
34459,0.0225453
34460,0.022548
34461,0.022549700000000002
34462,0.0225503
34463,0.0225489
34464,0.0225454
34465,0.022543200000000003
34466,0.0225407
34467,0.022537900000000003
34468,0.022536700000000003
34469,0.0225377
34470,0.0225385
34471,0.02254
34472,0.0225422
34473,0.0225429
34474,0.022544400000000003
34475,0.0225464
34476,0.0225468
34477,0.0225469
34478,0.022544799999999997
34479,0.0225424
34480,0.0225398
34481,0.0225377
34482,0.0225372
34483,0.0225363
34484,0.022536
34485,0.0225394
34486,0.022543
34487,0.0225468
34488,0.022550599999999997
34489,0.0225539
34490,0.0225547
34491,0.0225554
34492,0.0225523
34493,0.022547799999999996
34494,0.022544400000000003
34495,0.0225412
34496,0.0225396
34497,0.0225386
34498,0.0225388
34499,0.022541299999999997
34500,0.022544799999999997
34501,0.022548
34502,0.0225511
34503,0.0225539
34504,0.0225564
34505,0.022556
34506,0.022553
34507,0.0225495
34508,0.0225453
34509,0.0225419
34510,0.022540400000000002
34511,0.0225402
34512,0.022540900000000003
34513,0.0225423
34514,0.0225454
34515,0.0225482
34516,0.0225499
34517,0.0225525
34518,0.022553200000000002
34519,0.0225535
34520,0.0225513
34521,0.0225489
34522,0.022544799999999997
34523,0.022542
34524,0.0225403
34525,0.022538
34526,0.022537099999999997
34527,0.022537900000000003
34528,0.022541099999999998
34529,0.0225438
34530,0.0225465
34531,0.0225491
34532,0.0225504
34533,0.0225512
34534,0.022550599999999997
34535,0.022547900000000003
34536,0.022546
34537,0.0225433
34538,0.0225405
34539,0.0225382
34540,0.0225372
34541,0.0225368
34542,0.0225405
34543,0.0225452
34544,0.0225488
34545,0.022550599999999997
34546,0.0225537
34547,0.0225533
34548,0.0225522
34549,0.022549299999999998
34550,0.0225452
34551,0.0225418
34552,0.022538299999999997
34553,0.022537900000000003
34554,0.0225363
34555,0.022537599999999998
34556,0.022539
34557,0.0225422
34558,0.0225461
34559,0.022548500000000003
34560,0.0225503
34561,0.0225505
34562,0.022549400000000004
34563,0.0225473
34564,0.0225445
34565,0.0225405
34566,0.022538
34567,0.022536900000000002
34568,0.0225364
34569,0.0225373
34570,0.0225398
34571,0.0225421
34572,0.022546
34573,0.022546700000000003
34574,0.022549299999999998
34575,0.0225499
34576,0.0225499
34577,0.0225476
34578,0.0225455
34579,0.0225431
34580,0.022541299999999997
34581,0.022537900000000003
34582,0.0225368
34583,0.0225363
34584,0.0225377
34585,0.022540599999999997
34586,0.022543999999999998
34587,0.0225461
34588,0.022548500000000003
34589,0.022550599999999997
34590,0.0225519
34591,0.0225515
34592,0.0225502
34593,0.0225482
34594,0.0225434
34595,0.022540599999999997
34596,0.022540099999999997
34597,0.0225396
34598,0.0225403
34599,0.022541099999999998
34600,0.022543900000000002
34601,0.022547
34602,0.0225507
34603,0.022554499999999998
34604,0.022554599999999998
34605,0.022553099999999996
34606,0.0225503
34607,0.0225446
34608,0.022540400000000002
34609,0.022539
34610,0.0225377
34611,0.022537400000000003
34612,0.0225391
34613,0.0225393
34614,0.0225429
34615,0.0225468
34616,0.0225498
34617,0.022552000000000003
34618,0.0225521
34619,0.022550900000000002
34620,0.0225483
34621,0.0225454
34622,0.022542
34623,0.022540400000000002
34624,0.0225393
34625,0.022539
34626,0.0225393
34627,0.0225419
34628,0.0225433
34629,0.0225465
34630,0.0225498
34631,0.022550900000000002
34632,0.022552900000000004
34633,0.0225505
34634,0.022548500000000003
34635,0.022547499999999998
34636,0.022544799999999997
34637,0.0225424
34638,0.022541400000000003
34639,0.0225389
34640,0.022539
34641,0.02254
34642,0.022542
34643,0.0225449
34644,0.0225484
34645,0.0225517
34646,0.0225512
34647,0.0225521
34648,0.0225504
34649,0.0225469
34650,0.022543
34651,0.022539700000000003
34652,0.022537599999999998
34653,0.022536700000000003
34654,0.022536
34655,0.0225372
34656,0.0225394
34657,0.022540900000000003
34658,0.022544099999999997
34659,0.022546200000000002
34660,0.0225483
34661,0.022549400000000004
34662,0.022548500000000003
34663,0.0225465
34664,0.022543900000000002
34665,0.022540900000000003
34666,0.0225386
34667,0.0225391
34668,0.0225381
34669,0.0225389
34670,0.022541099999999998
34671,0.0225434
34672,0.0225463
34673,0.022549
34674,0.0225504
34675,0.0225496
34676,0.022548
34677,0.0225455
34678,0.0225426
34679,0.0225396
34680,0.022538
34681,0.022536900000000002
34682,0.0225375
34683,0.0225377
34684,0.0225402
34685,0.022543200000000003
34686,0.0225472
34687,0.0225503
34688,0.0225534
34689,0.0225543
34690,0.0225538
34691,0.0225518
34692,0.0225484
34693,0.0225456
34694,0.0225423
34695,0.022541099999999998
34696,0.0225394
34697,0.022539
34698,0.0225407
34699,0.022541299999999997
34700,0.0225435
34701,0.0225464
34702,0.0225499
34703,0.0225524
34704,0.0225541
34705,0.022552700000000002
34706,0.0225505
34707,0.022547400000000002
34708,0.0225449
34709,0.0225422
34710,0.0225403
34711,0.0225405
34712,0.022541099999999998
34713,0.022543
34714,0.0225464
34715,0.0225484
34716,0.0225502
34717,0.0225515
34718,0.022553
34719,0.0225522
34720,0.0225483
34721,0.022543900000000002
34722,0.0225398
34723,0.022537400000000003
34724,0.022537099999999997
34725,0.0225365
34726,0.0225384
34727,0.0225407
34728,0.0225433
34729,0.0225469
34730,0.0225508
34731,0.0225524
34732,0.0225518
34733,0.022550900000000002
34734,0.0225489
34735,0.0225463
34736,0.022542700000000002
34737,0.0225394
34738,0.0225395
34739,0.022537400000000003
34740,0.0225378
34741,0.0225387
34742,0.0225405
34743,0.0225434
34744,0.0225468
34745,0.0225486
34746,0.02255
34747,0.0225498
34748,0.022548500000000003
34749,0.0225455
34750,0.022543200000000003
34751,0.0225398
34752,0.022538
34753,0.022537599999999998
34754,0.0225372
34755,0.0225377
34756,0.022539
34757,0.022541
34758,0.022543900000000002
34759,0.022546200000000002
34760,0.0225491
34761,0.0225505
34762,0.022548500000000003
34763,0.0225469
34764,0.0225454
34765,0.022543200000000003
34766,0.022540599999999997
34767,0.022540099999999997
34768,0.022539700000000003
34769,0.0225402
34770,0.0225421
34771,0.0225425
34772,0.022544099999999997
34773,0.0225458
34774,0.0225454
34775,0.022546200000000002
34776,0.0225456
34777,0.022543900000000002
34778,0.0225429
34779,0.022540599999999997
34780,0.022540099999999997
34781,0.0225388
34782,0.0225395
34783,0.02254
34784,0.022541099999999998
34785,0.0225443
34786,0.022547900000000003
34787,0.0225512
34788,0.0225539
34789,0.022555099999999998
34790,0.0225555
34791,0.022552900000000004
34792,0.022550099999999997
34793,0.0225458
34794,0.0225423
34795,0.02254
34796,0.0225389
34797,0.0225388
34798,0.0225415
34799,0.022544400000000003
34800,0.0225476
34801,0.022549400000000004
34802,0.0225518
34803,0.022550900000000002
34804,0.022550900000000002
34805,0.02255
34806,0.022548
34807,0.0225455
34808,0.0225422
34809,0.022540900000000003
34810,0.022541299999999997
34811,0.0225419
34812,0.0225445
34813,0.0225469
34814,0.022549
34815,0.022550599999999997
34816,0.022550599999999997
34817,0.0225502
34818,0.022550599999999997
34819,0.022549400000000004
34820,0.022546599999999997
34821,0.0225442
34822,0.022542700000000002
34823,0.0225412
34824,0.022541099999999998
34825,0.0225396
34826,0.022540900000000003
34827,0.0225435
34828,0.0225461
34829,0.022549200000000002
34830,0.0225503
34831,0.0225513
34832,0.0225511
34833,0.0225518
34834,0.0225486
34835,0.0225454
34836,0.0225429
34837,0.0225408
34838,0.02254
34839,0.0225398
34840,0.022540900000000003
34841,0.0225423
34842,0.022543999999999998
34843,0.022548500000000003
34844,0.022550599999999997
34845,0.0225518
34846,0.022553099999999996
34847,0.0225524
34848,0.0225483
34849,0.0225446
34850,0.0225418
34851,0.022539700000000003
34852,0.0225386
34853,0.0225392
34854,0.0225387
34855,0.0225415
34856,0.0225431
34857,0.0225458
34858,0.0225477
34859,0.0225504
34860,0.022550099999999997
34861,0.0225512
34862,0.022549299999999998
34863,0.022547799999999996
34864,0.022544099999999997
34865,0.022542
34866,0.0225393
34867,0.0225384
34868,0.0225375
34869,0.0225381
34870,0.0225394
34871,0.0225416
34872,0.0225422
34873,0.0225453
34874,0.0225472
34875,0.022546599999999997
34876,0.0225453
34877,0.0225454
34878,0.0225443
34879,0.0225419
34880,0.0225419
34881,0.0225402
34882,0.022540400000000002
34883,0.022540400000000002
34884,0.0225418
34885,0.0225446
34886,0.022548500000000003
34887,0.0225508
34888,0.022552700000000002
34889,0.0225526
34890,0.0225502
34891,0.0225455
34892,0.0225424
34893,0.0225405
34894,0.0225389
34895,0.0225377
34896,0.022537900000000003
34897,0.0225402
34898,0.0225435
34899,0.022546599999999997
34900,0.022549299999999998
34901,0.0225517
34902,0.022552000000000003
34903,0.0225539
34904,0.0225522
34905,0.0225504
34906,0.0225476
34907,0.0225456
34908,0.0225434
34909,0.0225422
34910,0.0225422
34911,0.022543599999999997
34912,0.022546200000000002
34913,0.022548699999999998
34914,0.022549400000000004
34915,0.0225517
34916,0.0225522
34917,0.0225515
34918,0.0225484
34919,0.0225465
34920,0.0225421
34921,0.0225398
34922,0.0225387
34923,0.0225377
34924,0.022537900000000003
34925,0.0225384
34926,0.0225388
34927,0.0225418
34928,0.022544400000000003
34929,0.022547099999999997
34930,0.0225489
34931,0.0225495
34932,0.0225488
34933,0.0225488
34934,0.0225461
34935,0.0225458
34936,0.0225435
34937,0.022542700000000002
34938,0.022542799999999998
34939,0.0225424
34940,0.0225433
34941,0.0225435
34942,0.0225456
34943,0.022547799999999996
34944,0.022548099999999998
34945,0.0225488
34946,0.022547799999999996
34947,0.0225476
34948,0.0225446
34949,0.0225407
34950,0.022537900000000003
34951,0.0225384
34952,0.0225382
34953,0.0225393
34954,0.0225426
34955,0.0225446
34956,0.0225484
34957,0.0225518
34958,0.022552799999999998
34959,0.0225534
34960,0.0225533
34961,0.022553
34962,0.0225495
34963,0.0225465
34964,0.0225437
34965,0.0225421
34966,0.0225395
34967,0.022539
34968,0.0225403
34969,0.0225426
34970,0.0225449
34971,0.0225464
34972,0.022548
34973,0.02255
34974,0.0225496
34975,0.022547499999999998
34976,0.0225455
34977,0.022543200000000003
34978,0.022542799999999998
34979,0.022541299999999997
34980,0.0225403
34981,0.0225402
34982,0.0225402
34983,0.0225424
34984,0.0225443
34985,0.022548500000000003
34986,0.0225504
34987,0.022552000000000003
34988,0.0225538
34989,0.022551400000000003
34990,0.0225486
34991,0.0225455
34992,0.0225435
34993,0.0225415
34994,0.0225399
34995,0.0225402
34996,0.0225403
34997,0.0225422
34998,0.022544099999999997
34999,0.0225469
35000,0.022549400000000004
35001,0.022552799999999998
35002,0.022552799999999998
35003,0.022553
35004,0.0225512
35005,0.0225483
35006,0.0225457
35007,0.022544400000000003
35008,0.0225423
35009,0.0225438
35010,0.0225456
35011,0.022547099999999997
35012,0.022548500000000003
35013,0.0225517
35014,0.022554400000000002
35015,0.022556299999999998
35016,0.0225571
35017,0.0225573
35018,0.0225561
35019,0.022553599999999997
35020,0.0225502
35021,0.022546599999999997
35022,0.0225433
35023,0.022541
35024,0.022541099999999998
35025,0.0225418
35026,0.0225452
35027,0.0225472
35028,0.022549200000000002
35029,0.0225521
35030,0.022552799999999998
35031,0.022552799999999998
35032,0.022550599999999997
35033,0.0225484
35034,0.0225469
35035,0.0225433
35036,0.0225424
35037,0.0225408
35038,0.0225403
35039,0.022541299999999997
35040,0.0225419
35041,0.0225437
35042,0.0225452
35043,0.0225454
35044,0.0225458
35045,0.022547
35046,0.022546
35047,0.022542799999999998
35048,0.022540599999999997
35049,0.0225396
35050,0.0225387
35051,0.022538
35052,0.022537099999999997
35053,0.0225382
35054,0.0225403
35055,0.0225415
35056,0.0225447
35057,0.022548099999999998
35058,0.022550099999999997
35059,0.022550599999999997
35060,0.0225511
35061,0.0225505
35062,0.022548
35063,0.0225455
35064,0.0225435
35065,0.0225402
35066,0.0225389
35067,0.022539
35068,0.0225389
35069,0.022541
35070,0.022543599999999997
35071,0.022546599999999997
35072,0.022549200000000002
35073,0.022551599999999998
35074,0.0225508
35075,0.0225496
35076,0.0225486
35077,0.022544799999999997
35078,0.022543599999999997
35079,0.022542700000000002
35080,0.0225412
35081,0.0225419
35082,0.022544400000000003
35083,0.0225456
35084,0.022546599999999997
35085,0.022549
35086,0.022550599999999997
35087,0.022550599999999997
35088,0.0225517
35089,0.0225502
35090,0.0225491
35091,0.0225468
35092,0.0225456
35093,0.022543599999999997
35094,0.022543200000000003
35095,0.0225422
35096,0.0225417
35097,0.022543200000000003
35098,0.0225442
35099,0.0225456
35100,0.0225473
35101,0.022549299999999998
35102,0.022552000000000003
35103,0.022553099999999996
35104,0.022550999999999998
35105,0.022549400000000004
35106,0.0225472
35107,0.0225445
35108,0.0225442
35109,0.0225424
35110,0.0225437
35111,0.0225452
35112,0.0225456
35113,0.022547900000000003
35114,0.022549299999999998
35115,0.022552000000000003
35116,0.022552900000000004
35117,0.022551599999999998
35118,0.022549700000000002
35119,0.0225452
35120,0.022544400000000003
35121,0.0225416
35122,0.0225403
35123,0.022540900000000003
35124,0.0225417
35125,0.0225431
35126,0.0225452
35127,0.0225495
35128,0.0225507
35129,0.0225543
35130,0.0225561
35131,0.0225552
35132,0.022553599999999997
35133,0.0225518
35134,0.0225472
35135,0.0225447
35136,0.0225416
35137,0.0225434
35138,0.0225433
35139,0.0225442
35140,0.022544799999999997
35141,0.022546700000000003
35142,0.022549200000000002
35143,0.0225511
35144,0.022551599999999998
35145,0.022550099999999997
35146,0.022549200000000002
35147,0.0225468
35148,0.022544400000000003
35149,0.0225412
35150,0.0225399
35151,0.0225388
35152,0.0225399
35153,0.022540099999999997
35154,0.0225435
35155,0.022547
35156,0.0225498
35157,0.0225513
35158,0.0225534
35159,0.022554499999999998
35160,0.022552900000000004
35161,0.0225503
35162,0.022547099999999997
35163,0.022543200000000003
35164,0.0225398
35165,0.0225382
35166,0.022536900000000002
